Country Name,ISO Country Code,Year,Sector,CO2 Emissions (metric tons),Per Capita Emissions (metric tons per person),Percentage Contribution (%),Data Source
Russia,RUS,2008,Transportation,276249099.12,10.5765,18.09,Synthetic Climate Data v1.0
Russia,RUS,2008,Agriculture,221145140.41,10.5765,14.48,Synthetic Climate Data v1.0
Russia,RUS,2008,Industry,239626387.83,10.5765,15.69,Synthetic Climate Data v1.0
Russia,RUS,2008,Waste Management,78781138.0,10.5765,5.16,Synthetic Climate Data v1.0
Russia,RUS,2008,Residential,71685327.98,10.5765,4.69,Synthetic Climate Data v1.0
Russia,RUS,2009,Energy,614283988.28,10.5669,40.35,Synthetic Climate Data v1.0
Russia,RUS,2009,Transportation,293015360.2,10.5669,19.25,Synthetic Climate Data v1.0
Russia,RUS,2009,Agriculture,223576490.81,10.5669,14.68,Synthetic Climate Data v1.0
Russia,RUS,2009,Industry,240147731.85,10.5669,15.77,Synthetic Climate Data v1.0
Russia,RUS,2009,Waste Management,75376870.58,10.5669,4.95,Synthetic Climate Data v1.0
Russia,RUS,2009,Residential,76148321.9,10.5669,5.0,Synthetic Climate Data v1.0
Russia,RUS,2010,Energy,631037735.96,10.5019,41.79,Synthetic Climate Data v1.0
Russia,RUS,2010,Transportation,282835140.46,10.5019,18.73,Synthetic Climate Data v1.0
Russia,RUS,2010,Agriculture,245645095.11,10.5019,16.27,Synthetic Climate Data v1.0
Russia,RUS,2010,Industry,209505964.37,10.5019,13.87,Synthetic Climate Data v1.0
Russia,RUS,2010,Waste Management,68500893.99,10.5019,4.54,Synthetic Climate Data v1.0
Russia,RUS,2010,Residential,72625017.99,10.5019,4.81,Synthetic Climate Data v1.0
Russia,RUS,2011,Energy,628423129.33,10.7635,40.68,Synthetic Climate Data v1.0
Russia,RUS,2011,Transportation,300318816.63,10.7635,19.44,Synthetic Climate Data v1.0
Russia,RUS,2011,Agriculture,231318418.38,10.7635,14.98,Synthetic Climate Data v1.0
Russia,RUS,2011,Industry,241796538.68,10.7635,15.65,Synthetic Climate Data v1.0
Russia,RUS,2011,Waste Management,74219013.49,10.7635,4.8,Synthetic Climate Data v1.0
Russia,RUS,2011,Residential,68606199.47,10.7635,4.44,Synthetic Climate Data v1.0
Russia,RUS,2012,Energy,631667467.18,10.8956,40.48,Synthetic Climate Data v1.0
Russia,RUS,2012,Transportation,313242286.4,10.8956,20.07,Synthetic Climate Data v1.0
Russia,RUS,2012,Agriculture,209734215.6,10.8956,13.44,Synthetic Climate Data v1.0
Russia,RUS,2012,Industry,250156934.09,10.8956,16.03,Synthetic Climate Data v1.0
Russia,RUS,2012,Waste Management,80340763.21,10.8956,5.15,Synthetic Climate Data v1.0
Russia,RUS,2012,Residential,75361676.23,10.8956,4.83,Synthetic Climate Data v1.0
Russia,RUS,2013,Energy,649038696.49,11.0549,41.07,Synthetic Climate Data v1.0
Russia,RUS,2013,Transportation,322591938.02,11.0549,20.42,Synthetic Climate Data v1.0
Russia,RUS,2013,Agriculture,232478296.18,11.0549,14.71,Synthetic Climate Data v1.0
Russia,RUS,2013,Industry,222123453.76,11.0549,14.06,Synthetic Climate Data v1.0
Russia,RUS,2013,Waste Management,81029994.25,11.0549,5.13,Synthetic Climate Data v1.0
Russia,RUS,2013,Residential,72888028.56,11.0549,4.61,Synthetic Climate Data v1.0
Russia,RUS,2014,Energy,651931551.24,11.1694,40.92,Synthetic Climate Data v1.0
Russia,RUS,2014,Transportation,313319516.45,11.1694,19.66,Synthetic Climate Data v1.0
Russia,RUS,2014,Agriculture,256130587.89,11.1694,16.08,Synthetic Climate Data v1.0
Russia,RUS,2014,Industry,222941851.66,11.1694,13.99,Synthetic Climate Data v1.0
Russia,RUS,2014,Waste Management,72702967.44,11.1694,4.56,Synthetic Climate Data v1.0
Russia,RUS,2014,Residential,76302297.96,11.1694,4.79,Synthetic Climate Data v1.0
Russia,RUS,2015,Energy,656556013.5,11.4172,40.39,Synthetic Climate Data v1.0
Russia,RUS,2015,Transportation,325544381.56,11.4172,20.03,Synthetic Climate Data v1.0
Russia,RUS,2015,Agriculture,246392658.37,11.4172,15.16,Synthetic Climate Data v1.0
Russia,RUS,2015,Industry,233189015.21,11.4172,14.35,Synthetic Climate Data v1.0
Russia,RUS,2015,Waste Management,84157081.35,11.4172,5.18,Synthetic Climate Data v1.0
Russia,RUS,2015,Residential,79582168.85,11.4172,4.9,Synthetic Climate Data v1.0
Russia,RUS,2016,Energy,701469391.91,11.4478,43.13,Synthetic Climate Data v1.0
Russia,RUS,2016,Transportation,289860721.73,11.4478,17.82,Synthetic Climate Data v1.0
Russia,RUS,2016,Agriculture,242626315.11,11.4478,14.92,Synthetic Climate Data v1.0
Russia,RUS,2016,Industry,232365109.55,11.4478,14.29,Synthetic Climate Data v1.0
Russia,RUS,2016,Waste Management,81281525.4,11.4478,5.0,Synthetic Climate Data v1.0
Russia,RUS,2016,Residential,78909561.22,11.4478,4.85,Synthetic Climate Data v1.0
Russia,RUS,2017,Energy,635708873.15,11.5219,38.91,Synthetic Climate Data v1.0
Russia,RUS,2017,Transportation,328809112.44,11.5219,20.13,Synthetic Climate Data v1.0
Russia,RUS,2017,Agriculture,229398949.96,11.5219,14.04,Synthetic Climate Data v1.0
Russia,RUS,2017,Industry,267416715.03,11.5219,16.37,Synthetic Climate Data v1.0
Russia,RUS,2017,Waste Management,88220073.02,11.5219,5.4,Synthetic Climate Data v1.0
Russia,RUS,2017,Residential,84212340.93,11.5219,5.15,Synthetic Climate Data v1.0
Russia,RUS,2018,Energy,662558728.43,11.6428,40.21,Synthetic Climate Data v1.0
Russia,RUS,2018,Transportation,330390848.7,11.6428,20.05,Synthetic Climate Data v1.0
Russia,RUS,2018,Agriculture,245881585.05,11.6428,14.92,Synthetic Climate Data v1.0
Russia,RUS,2018,Industry,237581885.04,11.6428,14.42,Synthetic Climate Data v1.0
Russia,RUS,2018,Waste Management,93514795.27,11.6428,5.68,Synthetic Climate Data v1.0
Russia,RUS,2018,Residential,77677878.56,11.6428,4.71,Synthetic Climate Data v1.0
Russia,RUS,2019,Energy,638540386.21,11.6895,38.68,Synthetic Climate Data v1.0
Russia,RUS,2019,Transportation,361800226.15,11.6895,21.92,Synthetic Climate Data v1.0
Russia,RUS,2019,Agriculture,246428143.39,11.6895,14.93,Synthetic Climate Data v1.0
Russia,RUS,2019,Industry,249356396.15,11.6895,15.1,Synthetic Climate Data v1.0
Russia,RUS,2019,Waste Management,79379896.05,11.6895,4.81,Synthetic Climate Data v1.0
Russia,RUS,2019,Residential,75412961.75,11.6895,4.57,Synthetic Climate Data v1.0
Russia,RUS,2020,Energy,579906625.72,10.8931,37.77,Synthetic Climate Data v1.0
Russia,RUS,2020,Transportation,341534026.11,10.8931,22.24,Synthetic Climate Data v1.0
Russia,RUS,2020,Agriculture,248343915.13,10.8931,16.18,Synthetic Climate Data v1.0
Russia,RUS,2020,Industry,217585064.03,10.8931,14.17,Synthetic Climate Data v1.0
Russia,RUS,2020,Waste Management,72968713.71,10.8931,4.75,Synthetic Climate Data v1.0
Russia,RUS,2020,Residential,75015404.31,10.8931,4.89,Synthetic Climate Data v1.0
Russia,RUS,2021,Energy,592235882.07,11.0621,38.06,Synthetic Climate Data v1.0
Russia,RUS,2021,Transportation,337334498.72,11.0621,21.68,Synthetic Climate Data v1.0
Russia,RUS,2021,Agriculture,246129714.86,11.0621,15.82,Synthetic Climate Data v1.0
Russia,RUS,2021,Industry,225034065.82,11.0621,14.46,Synthetic Climate Data v1.0
Russia,RUS,2021,Waste Management,75640893.22,11.0621,4.86,Synthetic Climate Data v1.0
Russia,RUS,2021,Residential,79680097.93,11.0621,5.12,Synthetic Climate Data v1.0
Russia,RUS,2022,Energy,652181873.0,11.1881,41.52,Synthetic Climate Data v1.0
Russia,RUS,2022,Transportation,284409631.24,11.1881,18.11,Synthetic Climate Data v1.0
Russia,RUS,2022,Agriculture,226814837.23,11.1881,14.44,Synthetic Climate Data v1.0
Russia,RUS,2022,Industry,240739746.84,11.1881,15.33,Synthetic Climate Data v1.0
Russia,RUS,2022,Waste Management,83176444.91,11.1881,5.3,Synthetic Climate Data v1.0
Russia,RUS,2022,Residential,83318582.19,11.1881,5.3,Synthetic Climate Data v1.0
Russia,RUS,2023,Energy,651692425.05,11.0954,41.92,Synthetic Climate Data v1.0
Russia,RUS,2023,Transportation,289397208.91,11.0954,18.62,Synthetic Climate Data v1.0
Russia,RUS,2023,Agriculture,247330740.44,11.0954,15.91,Synthetic Climate Data v1.0
Russia,RUS,2023,Industry,221604159.16,11.0954,14.26,Synthetic Climate Data v1.0
Russia,RUS,2023,Waste Management,72699683.27,11.0954,4.68,Synthetic Climate Data v1.0
Russia,RUS,2023,Residential,71789630.72,11.0954,4.62,Synthetic Climate Data v1.0
Russia,RUS,2024,Energy,578248724.98,11.0451,37.44,Synthetic Climate Data v1.0
Russia,RUS,2024,Transportation,336880272.06,11.0451,21.81,Synthetic Climate Data v1.0
Russia,RUS,2024,Agriculture,245725728.84,11.0451,15.91,Synthetic Climate Data v1.0
Russia,RUS,2024,Industry,228149594.97,11.0451,14.77,Synthetic Climate Data v1.0
Russia,RUS,2024,Waste Management,75914627.92,11.0451,4.92,Synthetic Climate Data v1.0
Russia,RUS,2024,Residential,79447083.31,11.0451,5.14,Synthetic Climate Data v1.0
Russia,RUS,2025,Energy,640678033.59,10.9689,41.86,Synthetic Climate Data v1.0
Russia,RUS,2025,Transportation,300644211.86,10.9689,19.64,Synthetic Climate Data v1.0
Russia,RUS,2025,Agriculture,237241240.75,10.9689,15.5,Synthetic Climate Data v1.0
Russia,RUS,2025,Industry,200796241.44,10.9689,13.12,Synthetic Climate Data v1.0
Russia,RUS,2025,Waste Management,80653693.74,10.9689,5.27,Synthetic Climate Data v1.0
Russia,RUS,2025,Residential,70625709.42,10.9689,4.61,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2000,Energy,130011703.41,14.4128,41.7,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2000,Transportation,61484794.06,14.4128,19.72,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2000,Agriculture,43894369.61,14.4128,14.08,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2000,Industry,43610650.7,14.4128,13.99,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2000,Waste Management,16160783.22,14.4128,5.18,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2000,Residential,16586540.23,14.4128,5.32,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2001,Energy,123054343.8,14.5462,37.97,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2001,Transportation,61415094.61,14.5462,18.95,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2001,Agriculture,54655410.88,14.5462,16.87,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2001,Industry,48994768.1,14.5462,15.12,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2001,Waste Management,17473828.0,14.5462,5.39,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2001,Residential,18479427.17,14.5462,5.7,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2002,Energy,132542610.48,14.5712,39.64,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2002,Transportation,66395640.82,14.5712,19.86,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2002,Agriculture,50228878.38,14.5712,15.02,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2002,Industry,50390124.63,14.5712,15.07,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2002,Waste Management,17071637.11,14.5712,5.11,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2002,Residential,17740140.93,14.5712,5.31,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2003,Energy,143279378.39,14.8698,40.77,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2003,Transportation,71916353.8,14.8698,20.46,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2003,Agriculture,50762937.09,14.8698,14.44,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2003,Industry,51832445.11,14.8698,14.75,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2003,Waste Management,17803912.12,14.8698,5.07,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2003,Residential,15862935.66,14.8698,4.51,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2004,Energy,149073780.07,14.9489,40.96,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2004,Transportation,70296587.28,14.9489,19.32,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2004,Agriculture,55347611.75,14.9489,15.21,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2004,Industry,53907561.04,14.9489,14.81,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2004,Waste Management,16453806.74,14.9489,4.52,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2004,Residential,18848622.99,14.9489,5.18,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2005,Energy,156958833.02,14.8071,42.27,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2005,Transportation,70056266.91,14.8071,18.87,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2005,Agriculture,54075611.8,14.8071,14.56,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2005,Industry,54451641.64,14.8071,14.67,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2005,Waste Management,18338395.8,14.8071,4.94,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2005,Residential,17407843.82,14.8071,4.69,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2006,Energy,160878724.32,15.0854,41.29,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2006,Transportation,73622783.01,15.0854,18.9,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2006,Agriculture,58106015.5,15.0854,14.91,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2006,Industry,59280036.77,15.0854,15.22,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2006,Waste Management,19381666.06,15.0854,4.97,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2006,Residential,18346188.68,15.0854,4.71,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2007,Energy,165727153.42,15.2981,40.72,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2007,Transportation,85152611.61,15.2981,20.92,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2007,Agriculture,62134814.15,15.2981,15.27,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2007,Industry,56042970.35,15.2981,13.77,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2007,Waste Management,18559072.41,15.2981,4.56,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2007,Residential,19345507.68,15.2981,4.75,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2008,Energy,158986235.53,15.4014,37.67,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2008,Transportation,91168399.24,15.4014,21.6,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2008,Agriculture,67213342.6,15.4014,15.93,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2008,Industry,61158933.52,15.4014,14.49,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2008,Waste Management,22397483.8,15.4014,5.31,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2008,Residential,21077342.01,15.4014,4.99,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2009,Energy,174674894.93,15.6648,39.51,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2009,Transportation,87811934.75,15.6648,19.86,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2009,Agriculture,71479207.68,15.6648,16.17,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2009,Industry,66227886.63,15.6648,14.98,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2009,Waste Management,20098646.14,15.6648,4.55,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2009,Residential,21803973.15,15.6648,4.93,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2010,Energy,191801164.01,15.895,41.51,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2010,Transportation,95222306.54,15.895,20.61,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2010,Agriculture,64222471.49,15.895,13.9,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2010,Industry,67168844.03,15.895,14.54,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2010,Waste Management,21937889.87,15.895,4.75,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2010,Residential,21698260.57,15.895,4.7,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2011,Energy,184479190.32,16.325,37.74,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2011,Transportation,105525958.09,16.325,21.59,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2011,Agriculture,75907876.23,16.325,15.53,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2011,Industry,70597440.95,16.325,14.44,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2011,Waste Management,25511403.87,16.325,5.22,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2011,Residential,26765395.12,16.325,5.48,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2012,Energy,211664581.87,16.6665,41.18,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2012,Transportation,104298088.83,16.6665,20.29,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2012,Agriculture,75992995.67,16.6665,14.79,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2012,Industry,69084432.2,16.6665,13.44,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2012,Waste Management,27522512.97,16.6665,5.35,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2012,Residential,25419517.61,16.6665,4.95,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2013,Energy,208019507.46,17.08,38.34,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2013,Transportation,108528692.14,17.08,20.0,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2013,Agriculture,86884611.46,17.08,16.01,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2013,Industry,88079961.96,17.08,16.23,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2013,Waste Management,25615384.25,17.08,4.72,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2013,Residential,25407816.33,17.08,4.68,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2014,Energy,232156340.86,16.9681,41.82,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2014,Transportation,101328919.75,16.9681,18.25,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2014,Agriculture,78442712.05,16.9681,14.13,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2014,Industry,85956284.07,16.9681,15.48,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2014,Waste Management,29181130.85,16.9681,5.26,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2014,Residential,28084547.95,16.9681,5.06,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2015,Energy,228174458.64,17.1581,39.46,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2015,Transportation,117262026.79,17.1581,20.28,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2015,Agriculture,85967741.47,17.1581,14.87,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2015,Industry,88233835.46,17.1581,15.26,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2015,Waste Management,27101134.73,17.1581,4.69,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2015,Residential,31467316.39,17.1581,5.44,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2016,Energy,251759696.01,17.5475,41.34,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2016,Transportation,116301859.46,17.5475,19.1,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2016,Agriculture,83798287.02,17.5475,13.76,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2016,Industry,96574622.14,17.5475,15.86,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2016,Waste Management,29678136.8,17.5475,4.87,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2016,Residential,30956978.12,17.5475,5.08,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2017,Energy,240531159.14,17.9711,37.44,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2017,Transportation,127558555.03,17.9711,19.85,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2017,Agriculture,103284584.57,17.9711,16.08,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2017,Industry,104878109.37,17.9711,16.32,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2017,Waste Management,33507021.57,17.9711,5.22,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2017,Residential,32727021.16,17.9711,5.09,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2018,Energy,259019105.47,18.4715,38.08,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2018,Transportation,127620000.25,18.4715,18.76,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2018,Agriculture,114731992.1,18.4715,16.87,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2018,Industry,107614926.27,18.4715,15.82,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2018,Waste Management,35132155.0,18.4715,5.17,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2018,Residential,36069335.38,18.4715,5.3,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2019,Energy,281221432.26,18.8161,39.41,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2019,Transportation,149234314.86,18.8161,20.91,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2019,Agriculture,103821612.15,18.8161,14.55,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2019,Industry,112130384.35,18.8161,15.71,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2019,Waste Management,34915371.57,18.8161,4.89,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2019,Residential,32338509.71,18.8161,4.53,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2020,Energy,261368647.04,16.9893,39.38,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2020,Transportation,129035091.71,16.9893,19.44,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2020,Agriculture,96559964.66,16.9893,14.55,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2020,Industry,104498560.15,16.9893,15.74,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2020,Waste Management,38036559.52,16.9893,5.73,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2020,Residential,34206488.06,16.9893,5.15,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2021,Energy,285502511.39,17.1823,41.29,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2021,Transportation,130826715.47,17.1823,18.92,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2021,Agriculture,101869672.86,17.1823,14.73,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2021,Industry,105202497.8,17.1823,15.22,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2021,Waste Management,34237217.75,17.1823,4.95,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2021,Residential,33746946.99,17.1823,4.88,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2022,Energy,296893642.17,17.214,41.61,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2022,Transportation,145670439.61,17.214,20.42,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2022,Agriculture,103998816.37,17.214,14.58,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2022,Industry,99535404.7,17.214,13.95,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2022,Waste Management,33100061.35,17.214,4.64,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2022,Residential,34240119.42,17.214,4.8,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2023,Energy,299211844.9,17.4485,40.17,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2023,Transportation,150280834.62,17.4485,20.18,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2023,Agriculture,117532919.51,17.4485,15.78,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2023,Industry,102701682.11,17.4485,13.79,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2023,Waste Management,35563493.77,17.4485,4.77,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2023,Residential,39561062.16,17.4485,5.31,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2024,Energy,289072876.85,17.2178,38.18,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2024,Transportation,149629762.99,17.2178,19.76,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2024,Agriculture,119634995.26,17.2178,15.8,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2024,Industry,116057200.97,17.2178,15.33,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2024,Waste Management,39795872.55,17.2178,5.26,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2024,Residential,42864834.72,17.2178,5.66,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2025,Energy,330578664.33,17.3349,42.11,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2025,Transportation,140437143.64,17.3349,17.89,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2025,Agriculture,127729918.96,17.3349,16.27,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2025,Industry,113207253.13,17.3349,14.42,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2025,Waste Management,37683093.39,17.3349,4.8,Synthetic Climate Data v1.0
Saudi Arabia,SAU,2025,Residential,35433616.28,17.3349,4.51,Synthetic Climate Data v1.0
Slovakia,SVK,2000,Energy,14475480.35,7.1955,37.22,Synthetic Climate Data v1.0
Slovakia,SVK,2000,Transportation,8695760.65,7.1955,22.36,Synthetic Climate Data v1.0
Slovakia,SVK,2000,Agriculture,6014269.88,7.1955,15.46,Synthetic Climate Data v1.0
Slovakia,SVK,2000,Industry,5458787.01,7.1955,14.03,Synthetic Climate Data v1.0
Slovakia,SVK,2000,Waste Management,2087694.71,7.1955,5.37,Synthetic Climate Data v1.0
Slovakia,SVK,2000,Residential,2162550.29,7.1955,5.56,Synthetic Climate Data v1.0
Slovakia,SVK,2001,Energy,14364082.82,7.0888,37.45,Synthetic Climate Data v1.0
Slovakia,SVK,2001,Transportation,7414814.63,7.0888,19.33,Synthetic Climate Data v1.0
Slovakia,SVK,2001,Agriculture,6065248.54,7.0888,15.81,Synthetic Climate Data v1.0
Slovakia,SVK,2001,Industry,6264849.77,7.0888,16.33,Synthetic Climate Data v1.0
Slovakia,SVK,2001,Waste Management,2083685.74,7.0888,5.43,Synthetic Climate Data v1.0
Slovakia,SVK,2001,Residential,2163570.52,7.0888,5.64,Synthetic Climate Data v1.0
Slovakia,SVK,2002,Energy,14376843.04,7.1395,37.18,Synthetic Climate Data v1.0
Slovakia,SVK,2002,Transportation,8101244.3,7.1395,20.95,Synthetic Climate Data v1.0
Slovakia,SVK,2002,Agriculture,6229433.98,7.1395,16.11,Synthetic Climate Data v1.0
Slovakia,SVK,2002,Industry,6213864.15,7.1395,16.07,Synthetic Climate Data v1.0
Slovakia,SVK,2002,Waste Management,1971748.61,7.1395,5.1,Synthetic Climate Data v1.0
Slovakia,SVK,2002,Residential,1776184.2,7.1395,4.59,Synthetic Climate Data v1.0
Slovakia,SVK,2003,Energy,15227058.15,6.9315,40.52,Synthetic Climate Data v1.0
Slovakia,SVK,2003,Transportation,7284738.83,6.9315,19.38,Synthetic Climate Data v1.0
Slovakia,SVK,2003,Agriculture,5713034.23,6.9315,15.2,Synthetic Climate Data v1.0
Slovakia,SVK,2003,Industry,5785976.52,6.9315,15.4,Synthetic Climate Data v1.0
Slovakia,SVK,2003,Waste Management,1783279.28,6.9315,4.75,Synthetic Climate Data v1.0
